full_text,sentiment
min lapor spt tahun pph op tahun pajak 2024 udah pakai coretax pakai djp online ?,neutral
min . ..info ganti signer coretax yg akta /pihak kait gak ?,neutral
paham sama coretax kan akhir lapor pph tgl 20 akhir bayar tgl 15 abis bayar langsung otomatis lapor kek??????? apa sih mah sama aja kek lapor tgl 15,positive
trims coretax semenjak pake lu gua rajin sholat <url >,negative
hai kak. mohon maaf atas tidaknyama nya . skd maksud wajib pajak luar negeri? coba lakukan kinput ulang skd-nya coretax? iya silakan coba input lalu coretax menu layan wajib pajak &gt; layan administrasi &gt;,neutral
hai kak . beritahu guna nppn laku lalu laman coretax . beritahu guna nppn akses lalu menu layan wajib pajak &gt; layan administrasi &gt; buat mohon layan admistrasi &gt; jenis layan wajib pajak as.04 &gt; as.04 - 1 beritahu,neutral
hai kak . implementasi coretax seluruh data faktur pajak hasil upload pkp jual muncul faktur pajak masu sisi pkp beli menu e-faktur efaktur pajak masu . tks*r,neutral
coretax pic ngasih signer bupot / faktur/spt karyawan nya perihal tangung jawab masalah pajak tetap pic karyawan yg signer? terimakasi h,neutral
oi coretax be nice to me lah,negative
hai kak . tambah informasi silakan pastikan atas data pajak masu sebut coretax status credited uncredited kak . apabila kakak laku retur pajak masu taxmin saran laku retur sebut menu,neutral
hai kak . apabila atas billing spt sebut bayar keluar ntpn status spt coretax masuk bagi spt tunggu bayar mungkin data bayar sebut proses sinkronisasi masuk coretax . silakan tunggu lebih,neutral
hai kak. mohon maaf atas tidaknyama nya . kait lb ppn masa pajak desember 2024 muncul menu dasbor kompensasi sedang tahap proses sinkronisasi migrasi data coretax . mohon kenan tunggu kecek kala kak .,neutral
hai kak. mohon maaf atas tidaknyama nya . data kompensasi ppn masa desember 2024 tsb muncul dasbor kompensasi dan /atau konsep spt masa pajak januari 2025 mungkin dikarenakan proses migrasi data web efaktur sistem coretax . mohon,neutral
min mau ubah detail kontak wp badan coretax mncl eror bgni . slh ny dmn ya? <url >,neutral
hai kak . maksud kakak pengkreditan ppn masu lalu coretax? iya kait pengkreditan pm laku lalu coretax . silakan masuk daftar pajak masu lalu pilih menu e-faktur - pajak masu . silakan kakak centang fp masu,neutral
hai open jasa lapor spt tahun orang pribadi pt cv pengusaha/umkm hingga badan usaha . lebih mudah aman perlu datang kantor pajak! hubungi lalu wa bio informasi lebih lanjut! zonauang jokipajak coretax,neutral
halo min mau regis akun coretax bagi nik tulis nik duplikasi ya? padahal pernah registrasi akun belum,neutral
aju beritahu nppn coretax mau submit dapat pesan error harap tanda tangani dokumen padahal sign dokumen keluar solusi nya bagaimana ?,positive
hai kak . lihat pesan salah muncul situ tera jelas status pkp-nya cabut . pasti nya sarankan kakak laku pengecekan coretax lalu menu portal &gt; profil &gt; informasi umum . memang,neutral
iya kak buat tp kok ttp gk valid kak wktu masuk coretax? apa input manual satu ?,positive
halo min mau tanya normal usaha pinta email pribadi efin ( yang sifat nya rahasia ) alas coretax pph 21 karyawan ? mohon balasan nya thank you !,neutral
coretax si coretax mah jinak2 merpati . buka ok..tapi cm bentar lgs kabur alias error. . . . mau edit bupot gak bisa . trus aku kudu piye. . . pdhal hari akhir bayar pph 21 .,positive
keren bangeeet kakluuu sobat coretax warga x bismillah semoga aku kongsisten olga jugaaa masi pr 7kiloooow,negative
halo min berta nya perihal coretax kemarin laku bayar spt masa guna billing deposit lapor laku bayar nominal nya benar buku besar sisa saldo potong double jadi bagaimana solusi nya min ?,neutral
hai kak. pertama pastikan email buka sesuai email terdaftar coretax . silakan cek kala kotak masuk folder spam email yahoo sebut . lama email masuk silakan coba lupa kata sandi irim,neutral
tdi pas kantor pajak jelasin+ekin coretax knpa pas coba kantor gabisa bjir,positive
selamat siang laku bayar lapor pph 21 masa januari lalu coretax hari kamis smp dgn sekarang selalu error mohon solusi nya apabila telat lapor bayar akibat error system bagaimana? tetap denda,positive
hai kak. mohon maaf atas tidaknyama alam . alam kendala? silakan laku langkah berikut akses laman coretax : 1 . sihk cache &amp; cookies browser guna . 2. gunakan mode incognito private window .,neutral
hai kak. kait kendala kakak alami mohon maaf atas tidaknyama nya . sistem coretax terus laku tingkat kualitas penyempurnaan . mohon kesediaan nya coba kala . kakak laku beberapa langkah berikut : 1 .,neutral
batal 1 ebupot nyata ebilling nya dgn jumlah yg sama yg lama kemudian input ebupot baru spt jumlah pph nya sama . lapor eboput baru sebut coretax terang lapor spt.,neutral
hai kak . ubah sumber hasil /pekerjaan laku lalu akun coretax . silakan kakak akses lalu menu portal &gt; pilih menu ubah data &gt; identitas wajib pajak &gt; klu utama . tks*elti,neutral
mutasi djp coretax pph 21/26 sdh selesai? lebih bayar dec belom muncul januari bayar lagi ? kapan mutasi selesai? info tgl 15 feb sdh selesai cek hari tgl 17 belom ada ?,neutral
hai kak . silakan cek bupot nya menu profil lalu klik dokumen kak . klik ikon surat bagi atas halaman coretax wajib pajak kak . tks*amri,neutral
lamat siang min mohon informasi cap fppn atas ppn dtp sesuai pmk 13/2025 muncul coretax ya? kalau memang mohon ekskalasi min segera buat faktur pajak . terima kasih,neutral
min mau aju kswp perlu legalitas usaha oss coretax nya tera aju lapor tahun padahal djp online riwayat lapor nya . datang kpp terdaftar hasil nya sama tetap bisa . <url >,neutral
g jadi nanya lah min . udah aku bikin fpk ganti langsung keluar tuh coretax beli .,neutral
hai kak mohon maaf atas tidaknyama nya . temu kendala sama? iya silakan akun kakak hapus lebih pihak kait lalu tambah kembali . tambah akses urus laku lalu akun coretax pic impersonate wp badan,neutral
noted min sama mau nanya satu lg kalo mau wnload fp coretax muncul terang arti nya knp ya? soal nya yg bs download 1 aja gagal dr minggu yg lalu <url >,positive
hai kak . transaksi sewa tanah dan /atau bangun nya laku kapan kak? transaksi laku tahun 2025 input menu ebupot coretax lapor spt unifikasi kak . transaksi laku mekanisme setor sendiri silakan inputkan,neutral
min mau tanya . mau lapor pph 21 masa desember 2024 beda nominal hitung pph tahun nya buat kode billing mandiri . gunakan coretax milih kode pajak mana ya ?,neutral
loh jgn2 coretax,positive
hai kak. muncul menu issued ( bitk ) daftar bukti potong silakan pastikan kakak akses cara impersonate guna akun beri role signer ebupot 21/26 coretax nya . tks*arat,neutral
hai kak. kode otorisasi /sertifikat digital sesuai pmk 81/2024 guna penuh wajib pajak akun coretax . sertifikat elektronik guna efaktur client desktop guna tentu sertifikat elektronik lama sesuai per,neutral
hai kak . mulai masa pajak januari 2025 buat kode billing laku lalu laman coretax <url> ya . kakak dpt aju buat kode billing lalu kring pajak lalu telepon 1500200 livechat <url> / lalu x ( twitter ) dgn,neutral
hai kak. kak . buat nota retur mula beli mohon pastikan beli buat nota retur lalu coretax kak ( baik beli pkp maupun non pkp ) masuk menu efaktur &gt; pajak masu &gt; klik icon retur . apabila nota retur tsb status nya,neutral
hai kak . aktif wajib pajak nonaktif laku lalu aplikasi coretax . milik akun coretax ( dengan klik aktivasi akun wajib pajak ) silak masuk menu portal &gt; ubah status &gt; aktif wajib pajak nonaktif . isi formulir,neutral
buat faktur pajak coretax system muncul deskripsi nitku beli valid baris tentu . <url >,neutral
hai kak. mohon maaf atas tidaknyama nya . data kompensasi lb masa pajak desember 2024 muncul otomatis kak. muncul mungkin proses migrasi data sistem lama sistem coretax . mohon kesediaan kakak cek data nya,neutral
masa pajak januari 2025 ( 14 januari 2025 ) tervit lalu coretax . tunggu nya kapan min? faktur nya terbit 1 bulan lalu .,neutral
coba buat gih sapa tau isi coretax nya jadi lancar . . .,neutral
transaksi google ads kok gada menu coretax yg pajak masu ? dapet pdf nya email,positive
kalau belun pernah efaktur formata nya no pbkno kode kpp jln bpktb coretax sama,neutral
tanya perihal coretax? niat garap malah bisa2 <url >,neutral
liat history bayar coretax,neutral
hai kak . kompensasi masa desember 2024 muncul spt induk januari 2025 bagi b.i .2 lebih bayar pajak hasil pasal 21 periode pajak belum . silakan coba cek kala dasbor kompensasi pasti kompensasi masuk coretax .,neutral
hai kak. mohon maaf atas tidaknyama nya kak . kait konsep spt masa ppn yg menu spt coretax memang dapat menu hapus kak. konsep spt masa ppn sebut generate otomatis tanggal 1 masa pajak belum . tks*jari,neutral
hai kak. mohon maaf atas tidaknyama nya . kait kendala sampai sebut silakan coba lakukan beberapa ikut akses laman coretax : 1 .clear cookies and cache browser; 2 .guna private window ( firefox ) / incognito window ( chrome ) ; 3 .gunakan,neutral
upload efaktur lancar2 aja? nnt otomatis masuk coretax kan ?,negative
gw g paham org yg marah2 danantara yg resiko fraud nya jelas jauh lebih kecil drpd apbn yg alokasi laksana bawah menkeu menteri apbn yg milik fraud besar sprt coretax century .,positive
hallo bayar gaji tenaga kontrak perlu buat bukti potong coretax? walau pun tenaga kontrak potong pajak,neutral
hai kak. mohon maaf sebelumnya atas tidaknyama nya . akun wp badan sebut dapat pic silakan tambah pic sebut cara : login guna akun coretax badan &gt; menu profil &gt; informasi umum klik tombol edit pojok kanan,neutral
allah tau cara tutup spt masa pake coretax,neutral
hai kak . pusat coretax wajib pajak pusat nya kak laku buat spt masa per nitku . tks*ibhb,neutral
kait kendala sampai sebut mohon kesediaan nya coba kala kak . mohon kenan coba ikut langkah berikut akses laman coretax : 1. clear cache &amp; cookies browser 2. ganti browser guna 3 .,neutral
hai kak. kode faktur guna sama guna sistem coretax ya . cantum dpp-nya sama transaksi nya bukan kait ppnbm silakan gunakan dpp nilai kak . tks*ibhb,neutral
hai kak . pandu ringkas seputar coretax unduh link berikut : <url> tks*byah,neutral
yaallah coretax apasih udh mau ngirip otp email mau 30 blm bisa2 daritadi aaaaakkkk,positive
hai kak. mohon maaf atas tidaknyama alam . sistem coretax proses penyempurnaan tingkat kualitas tim kait . atas kendala kakak alami mohon kesediaan nya coba beberapa langkah berikut : 1 . silakan lakukan clear cache,neutral
klo coretax asik mah sik ajah . . yah. . . ntar nih ppn siap2 hahaha <url >,positive
hai kak. mohon maaf atas tidaknyama nya . pastikan laku konfirmasi tanda tangan guna akun pic diimpersonate coretax badan . pastikan kinput passphrase benar kak. ( 1/2 ),neutral
halo min mau tanya soal buat npwp online lalu coretax . bagi detail kontak khususnya verif e-mail kode otp nya ga masuk email min? cek bagi spam adakah informasi soal kendala ini ?,neutral
eh kalo nge tag rintah w tag nih anjr pls tagih bayarbayarin kek ancrittttt buka blokir lu pd udh mau gaji + thr an mana coretax kdg down pls lah,positive
hai kak . kait kendala sebut silakan coba klik buat ulang dokumen kak . apabila alam kendala sama silakan coba beberapa berikut : 1 . lakukan clear cache &amp; cookies browser akses laman coretax . 2 . gunakan new private mode ( untuk,neutral
hai kak . lihat ringkas hak wajib pajak wajib pajak coretax silakan kakak akses lalu menu buku besar/my general ledger . tks*twan,neutral
signing in progress proses tunggu penandatanganan passphrase . mohon kesediaan nya coba kala coretax tahap tingkat kualitas layan ( 2/2 ) tks*dlni,neutral
hai kak. mohon maaf atas tidaknyama alam . alam kendala? kait kendala akses laman coretax kakak coba beberapa berikut : 1. clear cookies cache browser; 2. gunakan browser /perangkat lain; 3 . gunakan private window,neutral
hai kak . maksud buat kode billing ppn lapor spt masa ppn kode kap/kjs 411211 / 100? buat kode billing spt masa ppn laku otomatis sistem ( coretax ) kakak selesai buat lengkap konsep spt,neutral
tanya bagaimana cara buat e billing ppn negeri kjs 102 npwp kredit dokumen lain? soal nya coretax gada pilih ubah npwp nya .,neutral
ni teori aj sih kaya nya elite tau klo negara udh gk ketolong makanya mrk hambur2in duit buat angkat jabat yg tupoksi nya gk jelas bikin proyek ampas spt coretax misal nya &amp; semua duitnya colong . buat apa? buat ' sangu ' kabur negara bubar indonesiagelap,positive
hai kak . lapor spt masa pph 21 mulai masa januari 2025 guna coretax laku djp online kak. tks*into,neutral
hai kak. tombol hasilkan dokumen aplikasi coretax akses lalu akun badan dokumen hasil otomatis sistem lengkap . tombol sebut muncul dokumen wajib pajak sedia menu dokumen saya . tks*rait,neutral
coretax : coretax : alias bgt mah,positive
hai kak. mohon pindahu ( pbk ) sejak tahun 2025 aju lalu laman coretax kak . kait dg mohon pbk atas masa pajak desember 2024 kakak cek lebih tentu pmk nomor 81 tahun 2024 . mohon pbk proses,neutral
hai kak . layan lapor realisasi investasi baik lapor ke -1 tahun 2024 lapor ke -2 tahun 2023 maupun lapor ke -3 tahun 2022 laku coretax kak . jadi silakan sampai lapor realisasi investasi sebut lalu coretax,neutral
hai kak . apabila atas billing spt unifikasi sebut bayar keluar ntpn status spt coretax masuk bagi spt tunggu bayar mungkin data bayar sebut proses sinkronisasi masuk coretax . silakan tunggu,neutral
hai kak faktur pajak hasil upload ( status approved ) masuk coretax lawan transaksi . pastikan apabila guna filter laku cari katur filter guna sesuai . apabila dapat fp jual akun,neutral
hai kak . kakak maksud pindahu lalu coretax? mohon pindahu ( pbk ) sejak tahun 2025 aju lalu laman coretax kak . coretax mohon pindahu aju menu bayar &gt;&gt; mohon &gt;&gt;,neutral
hai kak. mohon maaf atas tidaknyama alam . beberapa fitur coretax sedang proses penyempurnaan tingkat kualitas layan kait kendala kakak alami mohon kenan tunggu lakukan pengecekan kala . tks*dhan,neutral
从2025 年 2月12日开始，所 有pkp都可以 使用e-faktur客户端桌面来创建税收发票！ 现在，pkp有三个生成税发票的渠道选项： coretax djp e-faktur客户 e-faktur主机对 宿主（pjap ）,neutral
starting february 12 2025 all pkp can use the e-faktur client desktop to create tax invoices! now pkp has three channel options for generating tax invoices : coretax djp e-faktur client desktop e-faktur hostlbo ( pjap ),neutral
hai kak . kait lb spt masa pph 21? iya apabila dapat lebih bayar yg cantum spt masa pph 21 data kompensasi lebih bayar muncul otomatis masa selanjut nya sistem coretax . kakak kecek menu spt &gt; dasbor kompensasi,neutral
anak muda yg tumbuh kembang bareng internet bikin goblok geraba raba pake aplikasi coretax 1 3t aplikasi bobrok penghambat masuk negara udah hampir 2 bulan gini kekny gada atensi presiden bangga coretax ndasmu,positive
hai kak. mohon maaf atas tidaknyama nya . bayar atas deposit pajak muncul akun coretax kakak ? apabila iya sepanjang kakak terima ntpn arti hasil masuk kas negara . muncul akun,neutral
km nanya sm org kpp bakal bingung jawab nya orang yg bikin kacau tim coretax nya sm internal sendiri aja koordinasi nya ampas luar jangan tanya lah,positive
hai kak. mohon maaf atas tidaknyama nya . terkendala error sama? silakan coba beberapa langkah berikut : 1. clear cache cookies browser . 2. ganti browser guna . 3 . akses coretax guna private / incognito window . 4 . ganti,neutral
hai kak . mohon maaf atas kendala kakak alami buat nota retur sarankan kait kendala error temu sistem coretax djp tsb lapor lalu sistem melati buat tiket masalah lalu helpdesk kpp layan kring pajak ( telepon,neutral
dasar pasal 4 pmk nomor 81 tahun 2024 laku mandiri lalu coretax kakak laku dafatar npwp lalu telepon kring pajak 1500200 lalu layan livechat laman <url> kak. ( 3/3 ) tks*dana,neutral
hai kak. mohon maaf atas tidaknyama nya . error 400 bad request sebab load server sedang tinggi . mohon kesediaan nya coba kala coretax tahap tingkat kualitas layan . tks*ilah,neutral
hai kak . lapor pph 21 masa januari lalu coretax tombol bayar lapor konsep spt pph pasal 21 coretax muncul . pastikan login guna akun pic/signer meng-impersonate wp badan- nya kak . tks*ktra,neutral
balik coretax stress gw,positive
hai kak . kakak maksud kendala login coretax? input username password surat terbit akun proses aktivasi akun wajib pajak? iya tetap terkendala pastikan data input sesuai kakak,neutral
visit salah satu klien rumah sakit diskusi tax planning 2025 . next insyaallah lanjut diskusi guna coretax . mamayapprove <url >,neutral
iki lk lapor nk web ereg apa coretax yo mas ?,positive
implementasi sistem pajak baru coretax dengar banyak luhan masyarakat . semakin tegas penting nya transparansi . terima negara turun segera laku evaluasi perbaikan . dirjen pajak perlu jujur transparan kena <url >,neutral
sekantor bikin pusing sama coretax,positive
min kalau usaha punya ahu bagaimana cara kases coretax,neutral
hai kak kompensasi nya muncul coretax ?,neutral
hai kak . kakak jual masuk pkp tentu guna efaktur desktop terbit fp luar sesuai kep - 24/pj/2025 bukan ? iya fp luar terbit mungkin tunggu sinkronisasi coretax .,neutral
kawanpajak unduh converter template format data xml pudah proses impor coretax djp lalu taut berikut : <url> cek infografis berikut informasi lebih lengkap! <url >,neutral
hai kak . mulai masa pajak januari 2025 buat kode billing laku lalu laman coretax <url> ya . informasikan kakak laku bayar kait apa? terkendala kait buat kode billing mandiri kakak buat,neutral
kawanpajak buat faktur pajak luar kode faktur 04 dpp nilai sesuai pmk - 131/2024 per - 1/pj/2025 kini laku guna coretax djp . simak infografis berikut informasi lebih lanjut! <url >,neutral
hai kak . hak wajib pajak istri gabung npwp suami istri perlu akses coretax pic/role istri silakan registrasi coretax lebih laman berikut : <url> kemudian pilih orang &gt; pilih wajib pajak,neutral
senin pagi terpantau coretax lancar . buah maju,neutral
capek liat tolol tiada ujung wkwk . . 1. coretax 2. gas 3. pager laut 4 . program makan siang gratis gak sesuai ekspektasi 5 . isu kabur aja dulu 6 . efisiensi negara 7. negara kok kayak usaha start up .,positive
hai kak . informasikan detil salah kode akun pajak nya apa? informasi kap kjs beri otomatis sistem coretax kait lapor spt . bayar pajak atas bayar satu satu sampai surat beritahu,neutral
min udah ikutin tutor upload / impor xml coretax klik open muncul apa contoh ya?? mohon bantu nya ( ini 1 fp 300 detail transaksi ) <url >,neutral
hayyy kak tau bikin billing pph 23 coretax menu apa ya? step nya gimana gitu huhu,neutral
hai kak . kait buat fp luar buat baik efaktur desktop maupun efaktur coretax kak. tks*ih,neutral
coba cara dokumen betul muncul 2 bpe dgn 2 nomor beda buka keduanya lapor pph unifikasi . padahal lapor unifikasi pph 21 . solusi nya gimana ya? rasa coretax ga bener-benernya . makin kesini makin kesana,positive
hai kak . bayar spt masa maksud kait pph apa? sistem coretax buat billing kait lapor spt otomatis bentuk sistem lapor spt tsb ( klik bayar lapor ) . menu bayar lapor muncul,neutral
hai kak . gagal login coretax silakan coba laku reset password dgn klik lupa kata sandi? kemudian inputkan npwp 16 digit ( nik ) email/nomor hp captcha centang pernyataan . hasil reset password silakan kakak coba login kembali . tks*iana,neutral
saldo kompensasi masa des 2024 blm muncul coretax min? makan jabat kah ?,neutral
website coretax nya error nich min. djp online nya buka paralel . gak bayar gak lapor . udah tgl 17 .,positive
cuma 2 kali ngurusin daftar npwp coretax emosi nya 10 kali anjg ni website dzolim,positive
hai kak . informasikan bayar pph pasal berapa? buat kode billing mulai tahun pajak 2025 lalu aplikasi coretax kak . silakan akses menu pembayaran-&gan mandiri kode billing . tks*rati,neutral
hai kak . bukti pbk kakak maksud terbit lakunya pmk - 81 tahun 2024 aplikasi coretax? iya atas bukti pbk sebut guna laku bayar spt. kakak aju mohon kembali pajak,neutral
hai kak. mohon maaf sedia fitur cek ntpn coretax . kakak laku pengecekan ntpn lalu kpp layan telepon kring pajak 1500200 livechat <url> twitter dgn tagar validasintpn kak. tks*padi,neutral
min mau tanya gimana cara nya bayar pph unifikasi pakai deposit pajak coretax ?,neutral
lewat apa? coretax ?,positive
hai kak . atas kompensasi lebih bayar masa guna coretax ( desember 2024 ) muncul otomatis sistem coretax . muncul mungkin proses migrasi data sistem coretax . mohon kesediaan nya tunggu cek kala,neutral
fasya jelas alur kerja coretax wajib pajak prakti langsung . beberapa edukator bantu wajib pajak alam kendala . harap nya kelas makin patang maham wajib pajak instansi perintah coretax .,neutral
[kelas coretax instansi perintah] kantor pajak bengkulu satu ada kelas coretax aula pos layan pajak arga makmur ( rabu 12/2 ) . kelas peruntukkan khusus instansi perintah bengkulu utara . <url >,neutral
hai kak . sistem coretax buat billing kait lapor spt otomatis bentuk sistem lapor spt tsb ( klik bayar lapor ) . spt anggap hasil terlapor laku bayar atas billing tsb,neutral
luhan serupa sampai banyak pihak perlu segera ambil bijak wajib pajak dapat pasti kena nilai lb masa kompensasi sistem coretax . dampak nya cukup signifikan,neutral
hai kak. mohon maaf atas tidaknyama nya . ubah data ekonomi kait jumlah omset laku mandiri lalu akun coretax . menu tsb proses penyempurnaan tingkat kualitas tim kait . mohon coba,neutral
hai kak. periode muncul silakan coba laku clear cache cookies browser nya coba buka coretax lalu incognito /private window ya. silakan coba kala . tambah informasi dasar tentu pmk 81/2024,neutral
siang kak mohon bantu menginformasikan perihal status tiket nomor req000000369900 kak s/d skrg wakil /kuasa sebut dpt hilang akun coretax badan / revoke ( status error sama ) .,neutral
hai kak . maksud bukti potong pph pasal 21 bulan pegawai tetap? apabila iya sistem coretax bukti potong bulan buat beri kerja sedia ceta menu unduh bukti potongnya. ( 1/2 ),neutral
fyi aja kata menku pacar nya kerja pajak kata nya coretax cuman stabil jam 23.00,positive
hai kak . retur pajak masu tetap laku lalu laman coretax kak . apabila atas fp masu buat lalu efaktur dekstop muncul coretax silakan tunggu lebih proses migrasi data kak . pastikan fp masu,neutral
min mau proses nota retur malah error kek gini padahal fp kredit ulang coretax . solusi nya miiin <url >,positive
jakan coretax pagi hari niscaya moodmu buruk hari fakmen,positive
sungguh coretax musuh semua pihak,positive
data kompensasi muncul otomatis coretax kak . silakan kakak pastikan kompensasi nya muncul modul spt &gt; dasbor kompensasi . tks*iana ( 2/2 ),neutral
solusi kendala password passphrase coretax djp keycap_1 hindari guna karakter khusus tentu sebab masalah buat password passphrase . keycap _2 pastikan password passphrase penuh format minta lancar proses daftar <url >,neutral
hai kak. atas bukti setor input dokumen pajak masu e-faktur coretax djp nomor ntpn nomor dokumen . tks*hwan,neutral
sabar hari uji sistem coretax yg muter2 terus,negative
keroncong kok pagi punya stafsus orang musik kan paham kapan musik layak dengar . wowo macan manula asbun kalau cinta koruptor musik apa? baca viral coretax pakai sofware bajak ? dana 1.5 t dapat nya software bajak makan nya error terus,positive
hai kak . kompensasi maksud kait spt masa apa kak? kait spt masa ppn data kompensasi ppn masa desember 2024 tsb muncul mungkin dikarenakan proses migrasi data web efaktur sistem coretax . mohon kesediaan kakak cek data nya,neutral
hai kak. mohon maaf atas kendala yg alam . apabila kakak terkendala silakan kakak coba beberapa langkah berikut : 1 . silakan lakukan clear cache &amp; cookies pd browser yg kakak gunakan; 2. silakan akses coretax private window incognito,neutral
hai kak . dapat opsi laku kondisi yaitu : 1 . tunggu selama 7 hari hingga masa laku kode billing habis sistem coretax otomatis cabut status ' tunggu bayar ' spt sebut kembali spt menu konsep spt,neutral
kak mau tanya faktur pajak terbit desember 2024 skrg jd udh bs kredit januari 2025 coretax? skrg jadi udh pengkreditan 3 bulan lg ya ?,neutral
daftar npwp coretax kawanpajak sekarang proses daftar npwp laku lalu <url> layan baru daftar npwp laku kapan mana saja . pastikan ikuti langkah nya infografis berikut . <url >,neutral
sakti nya sakit minggu ngga ribut x coretax udah rujak netijen bukti kalo pegawai perintahan gaberani ngeluh aplikasi nya bapuk,positive
kata gw coretax stop bkin gw emosi,positive
hai kak. mohon maaf atas tidaknyama nya . fp nov 2024 kakak kreditkan coretax pernah kredit masa manapun? apabila kakak alam kendala sebut mohon kesediaan nya laku langkah berikut : 1. clear,neutral
hai kak . taxmin lask sebelumnya mungkin data sebut proses migrasi data sistem coretax . mohon kesediaan kakak cek data nya kala kak . kenan kakak hubung kpp terdaftar telep kring pajak 1500200,neutral
hmmmmmm kok anggar coretax besar hasil nya hhmmmmm,positive
hai kak . kakak laku ganti faktur pajak kode 01 sebut jadi kode faktur 04 . kakak laku ganti faktur pajak lalu aplikasi efaktur dekstop ( jika faktur normal nya buat efaktur dekstop ) lalu efaktur coretax sepanjang faktur,neutral
kerja nya menkeu lah walau pun product nya coretax 1 2t. gak sebijipun bakal masuk bui . .,negative
hai kak . sesuai penjelasan twit belum apabila statusnya pic karyawan silakan login coretax guna akun karyawan sebut - impersonate akun coretax badan - portal - profil - informasi umum - edit - pihak kait - pilih,neutral
coretax benar buat frustasi udh bener pake efaktur satset lapor gapake drama malah jd drama luar biasa lapor = error telat lapor = denda,positive
hai kak. mohon maaf atas kendala yg alam . apabila kakak terkendala akses coretax silakan kakak coba beberapa langkah berikut : 1 . silakan lakukan clear cache &amp; cookies pd browser yg kakak gunakan; 2. silakan akses coretax private window,neutral
kayak nya sdm indo udah sanggup bikin 911 versi lokal deh tinggal teknologi nya aja. tp yah. . . ingat coretax wkwkwkw,neutral
diluar jam kantor kak bikin fp ganti coretax sat set tol baru gak macet .,neutral
hai kak. mohon maaf atas tidaknyama nya . error 400 bad request sebab load server sedang tinggi . mohon kesediaan nya coba kala coretax tahap tingkat kualitas layan . tks*bing,neutral
hai kak. kode billing atas spt coretax lekat spt sebut . kakak buat kode billing mandiri atas lapor spt buat sistem coretax . silakan kakak buat konsep spt lebih kemudian silakan klik bayar lapor lalu coretax kak .,neutral
hai kak ijin tanya jg jual brg/jasa lalu siplah &amp; siplah market place( pmse ) .invoice siplah yg invoice nya sama faktur pajak . coretax sbg sedia perlu lapor invoice tsb dokumen ga kak ?,neutral
hai kak . kompensasi sebut muncul otomatis kak . semua proses fixing lebih bayar kompensasi spt masa pph pasal 21 desember cabang pusat termigrasi automatis masuk spt masa pph pasal 21 pusat masa januari 2025 coretax sedang ongoing,neutral
hallo min laku bayar billing pph 21 masa januari kenapi coretax status spt nya tunggu bayar ya ?,neutral
hari akhir coretax nya muter doang astagfirullah <url >,positive
hai kak . silakan wp badan laku terbit obligasi buat bukti potong pph pasal 4 ayat 2 e-bupot . buat bukti potong lalu coretax silakan milih e-bupot - bppu . buat bukti potong kode biling bayarkan lalu lapor spt masa unifikasi .,neutral
hai kak. kode billing salah coretax otomatis alam expired laku bayar waktu 7 hari sejak buat . tks*iano,neutral
pkp laku buat fp ganti fp laku lalu aplikasi e-faktur client desktop buat retur fp batal fp lapor spt masa ppn laku coretax djp <url >,neutral
berikut 3 ( tiga ) salur utama buat faktur pajak guna pkp : 1 . coretax djp 2. pjap 3 . aplikasi e-faktur client desktop pkp aju mohon nsfp <url> <url >,neutral
pib kalau efaktur otomatis masuk ga usah nunggu lama coretax berbudget 1.3t canggih juga .,negative
pagi min izin berta nya jadi kan spt pph 21 normal lb dikompen masa januari lalu ngelakuin betul atas spt pph 21 masa desember sebab kurang bayar lapor . . nah buat konsep spt coretax dimasa januari,neutral
hai kak . maksud ganti email coretax? iya ubah data email kakak laku ubah akun coretax laman <url> ( login lebih dahulu ) menu portal &gt; profil &gt; informasi umum &gt; edit &gt; detail kontak .,neutral
buat kodebilling untuk; jenis pajak : 411128 jenis toran : 420 . coretax daftar error terus .,neutral
hai kak. mohon maaf atas tidaknyama nya . terkendala? informasikan status fp masu yg mau kredit amended canceled ? akses coretax silakan coba langkah berikut : 1. clear cache &amp; cookies browser,neutral
hai kak . buat bukti potong pph 4 ayat ( 2 ) laku lalu coretax lalu menu e-bupot &gt; bppu &gt; create e-bupot bpu &gt; rekam lakukan isi data &gt; klik submit save draft ( dalam tanda tangani ) . tutorial selengkap nya lihat laman,neutral
hai kak . kait pph final umkm potong setor sendiri? mulai masa januari tahun 2025 buat kode biling lalu coretax . pph final umkm setor sendiri kode map 411128 kjs 420 buat lalu menu bayar &gt; layan mandiri kode,neutral
hai kak. mohon maaf atas tidaknyama alam . kait bpe yg muncul sepanjang spt tsb masuk menu spt lapor hasil masuk sistem lapor kak. perihal bpe muncul silakan kakak unduh lalu coretax,neutral
pajak nya hitung otomatis coretax jadi gimana cara nya hilang desimal nya ? impor gaji bruto aja min <url >,neutral
mau buat ganti enteng kalau aplikasi klik nya sat-set sat-set masalahe tdk tp muter lulu ngefriz melulu bikin ganti satu2 ih lho brp waktu lg yg habis org2 bosmu yg bikin coretax segala atur tambal sulam nya super koplak emng .,positive
haha skill langka neh coretax jangan apply blm opening . buru update cv apply perush multi nationals sekarang banyak yg butuh yg coretax neh,negative
buat npwp baru gak datang kpp karna via coretax down terus butuh npwp cepat,neutral
daftar npwp lalu coretax muncul tulis ini . bagaimana? <url >,neutral
