full_text,sentiment
hai kak apabila memang masih alam kendala pada saat pengajuan lalu coretax sesuai pasal 5 pmk 164 tahun 2023 wajib pajak yang milih untuk kena hasil dasar tentu umum wajib sampai beritahu cara tulis kepada,neutral
siang kak ibu a adalah direktur pt b dan tidak ada npwp karena gabung dengan suami bagaimana cara daftar coretax 1 aktivasi akun wajib pajak 2 daftar nik 3 hanya registrasi,neutral
beneran harus resign perkara coretax hidup gue jadi ga tenang kontollll djp memek,negative
coretax yg banga² habis rp 13 trilyun saja bikin susah guna nya apalagi ai butuh big data dan algorithm pemprograman lbh kompleks drpd omong orang ngibul msh diberitaain coba omonga nya ttg investasi apa ada terrealisaai,negative
coretax anjing bgt sumpah,negative
kak aku udah 5x coba login coretax kenapa tidak bisa yaa,neutral
hai kak pada sistem coretax kode billing untuk spt masa unifikasi hanya dapat buat setelah wajib pajak menyeles sebut dapat alternatif yang laku yakni bayar pajak dengan deposit saldo guna jenis apa pun,neutral
hai kak apabila dapat salah alamat beli atas faktur pajak yang buat di coretax maka tidak dapat ubah lalu ganti silakan batal tsb dan terbit baru tksbila,neutral
ada salah dlm buat kode jenis pajak di billing masa 122024 dan sudah setor saat akan laku pbk coretax bukti bayarntpn tdk muncul solusi nya bagaimana,neutral
kak mau nanya create fp luar sekarang bisa pakai efaktur dekstop atau tetap makai coretax kalo apa kah lapor spt ppn lalu juga mohon bantu,neutral
hai kak apabila email kakak sudah ubah namun belum laku ubah data pajak terdaftar nya juga silakan di akun coretax pribadi lalu kring pajak 1500200 live chat atau kpp,neutral
itu di copy ke browser kaya nya kak dari coretax sampe false,neutral
hai kak mohon maaf atas tidaknyama nya retur pajak masu di tahun 2025 faktur yang terbit 2024 laku lalu coretax ini hanya dapat apabila fp sebut sudah masuk dalam daftar pada menu pajak masu,neutral
coretax lu kumat lagi ya anjim lemot nya,negative
sudahilah hayal nya coretax yg habis dana 1 2 t tidak hasil,negative
selamat pagi min untuk spt tahun badan tahun 2024 lapor nya di djp atau coretax ya,neutral
coretax dan sistem lain nya di tulin pak jangan terburu² buat sesuatu yg baru jika lama masih amburadul,negative
hai open jasa tanggap sp 2dk konsultasi pajak lapor spt tahun pegawai pt cv badan buat lapor uang lapkeu masa hitung pajak npwp baca bio belum order ya,neutral
13t untuk bikin program coretax aja gak bener hasil nya trus rakyat harus percaya ratusan t loe pake buat investasi dan pasti untung akan kembali ke jangan salahkan tidak kalian yang bisa,negative
hallo min mau nanya kena pph 21 di desember 2024 saya ada lebih bayar dan itu kompensasikan ke masa januari tapi spt coretax belum muncul tindak apa yang harus lakukan,neutral
untuk buat suket pp 55 d coretax sudah coba buat layan wp sampai mohon surat nya simp tapi dari tgl 7 feb smpai skrg status nya masi di blm sampaikan lanjut nya harus bagaimana ya,neutral
coretax aja modelnya beginian pak,negative
link coretax,neutral
gaji kepala desa kohod berapa ya bukan nya apaapa malsu ratusan sertifikat pagar laut masak ga dapat duit gede amaterasun mulyono macan coretax medusa pagipagi persijap deepseek mahasiswa,negative
fakta baru bunuh pande kaniaya sadis hingga buang ke hutan pancasari,negative
coretax masih gini aja ga ada ubah,negative
hari hari tawaw coretax sm sakti,neutral
rill capek banget ngadepin coretax,negative
ngurusin coretax ae ga bener,negative
mending terin coretax,negative
coretax 13 t aja nggak jelas apalagi dengan dana yg lebih sedikit,negative
coretax udh kek jaring hp hujan lemot banget,negative
coretax pantek fuck u i hate you so fucking much,negative
kak mohon skb pph pasal 22 impor cara aju nya bagaimana ya syarat nya apa saja bisa aju online pakai coretaxdjp online atau harus pake form manual ke kantor pajak tks,neutral
presiden gemoy selain suka omon² jg senang skali dgn seremoni dr launching coretax yg bikin susah para bembayar pajak hingga akhir akan bank emas lantas manfaat dan faedah nya untuk banya rakyat apa butuh kekerja makan,positive
coretax anggar bejibun aja hasil nya lebih dari sampah dan sangat resah guna lah ini mau bikin ai mirip deepseek mening bapak tua satu turu saja di rumah terlalu ngadingadi,negative
namun sehubungan dengan masa transisi terap coretax data tsb tidak dapat ubah cara real time pada djp online mohon kesediaan nya tunggu dalam hal proses ubah hasil laku 22 tksbing,neutral
coretax aja caur pdhl esensial buat negara,negative
indonesia itu negara kaya makanya bikin coretax aja ngabisin 13 t negara lain apa mampu,negative
halo kak kalau termin 2 gmn ya dp 30 kemudian 35 dan lunas untuk itu di fpk coretax harga jual nilai atau bayar yaitu,neutral
kalau coretax bentuk org ud babak belur skrg tolong lahh baik sistem nya upload retur gabisa ini itu ngelag terus lb belum muncul lapor pph ppn fix your shit also congrats yaa byk anak fat yg resign grgr ctas lu,negative
yaelah opung coretax benerin dulu aja ketimbang ikut ² negara lain bikin ai,negative
hai kak bisa coba untuk aktivasi akun lebih dahulu lalu laman ya jika tetap tidak terima password coretax dan kartu npwp nya kakak bisa hubung kami telepon 1500200 atau livechat tksonie,neutral
halah pak coretax aja sampai hari gini masih masalah nggak bisa bayar saya,negative
butuh berapa triliun dana nya tu ntar pas di akses error terus kayak coretax,negative
lu resin dulu itu coretax busettt,negative
hai kak mohon maaf atas tidaknyam layan yang jadi apa kah saat ini masih temu kendala silakan pasti akun coretax akan impersonate sudah terdaftar di wp badan pada menu pihak kait dan wakilkuasa saya silahkan dapat coba cara berikut belum,neutral
coretax aja babaliut,negative
apabila data kompensasi ppn masa desember 2024 yang belum muncul di dasbor kompensasi danatau konsep spt masa pajak januari 2025 mungkin dikarenakan masih dalam proses migrasi dari web efaktur ke sistem coretax kena tsb mohon kesediaan nya,neutral
hai kak sebelumnya taxmin konfirmasi lebih dahulu untuk ubah klu tsb status wajib pajak apa ya jika kenan silakan tampil tangkap layar nya kait kendala sebut kakak coba langkahlangkah berikut belum akses coretax 1 logout,neutral
masih pagi coretax udh ulah aje,negative
hi min di wp badan coretax saya sudah tambah wakilkuasa kepada konsultan pajak status berhail namun jenis wakil masih kosong langkah selanjut nya gimana ya apa kah dari op direktur usaha tsb harus beri akses dulu,neutral
hai kak mohon maaf atas tidaknyama nya terbit bupot pph pasal 21 dapat guna mekanisme impor file xml pada aplikasi coretax dan tidak tentu batas jumlah bupot nya kait dengan hal sebut bisa coba untuk hapup draft bukti potong,neutral
coretax aja ga jelas cuk mau bikin model deepseek lagi ayoo tebak budget nya yaa 2t lah minimal ini mahawokawok,negative
saya pengin kenal developer e coretax atau yang kelola mau tak tanyata nya mesti dia orang ampuh banget ya,positive
coretax noh benerin ini aja belom beres mau angan lagi,negative
admin mau tanya lagi ada satu fp masu yg tidak muncul di coretax padahal vendor ada dan mereka sudah laku lapor ppn masa noted vendor buat faktur pakai tolong bantu terima kasih,neutral
untuk lapor dok lain pm import xml coretax pelih kode trx typ detail doc bc 25 impor 31410 bc25 dlm negeri 411 ppn jln 31510 apa kah benar,neutral
udah tiap hari struggle di rumah dan jalan bulan sekali kudu ngadepin coretax yang kek tai,negative
sebaik nya terin dulu coretax yg masih banta,negative
ini org tahu gak sih kasus coretax,neutral
bull shit coretax yg anggar nya fantastis aja amburadul,negative
lu punya coretax lelet nya minta ampun sok2an bikin deepseek,negative
baru ngeh belom kasih bukti potong buat lapor spt ini orang kantor masih tarung sama coretax kah,negative
coretax aj dl,negative
coretax aja masih kayak gitu,negative
noh urusin coretax,negative
urusin dulu aja itu coretax dan puluhan aplikasi luar instansi perintah yang lelet nya minta ampun,negative
belom pernah kerjain coretax rasarasa nya,negative
haloooo ini bagaimana coretax masih lemot ajah invoice gw banyak min posisi lagi hamil stres,negative
coretax aja dulu nahi,negative
coretax dulu terin 2,neutral
perbaiki dulu itu coretax,negative
coretax telan dana 1 3t dan hasil nya banyak bug padahal anggar yg d pake paling cm berapa lain nya buat bcakanb aplikasi mirip deksek rencana 10t banca jamaah tp udah pasti zonk,negative
min ini kenapa lapor di coretax dengan web efaktur untuk spt ppn desember lapor nya gk sama web faktur pajak aku udah ceklis kompesasi ke masa berikut nya tapi gak ada ceklis nya jadi nya masuk dasbor kompesasi,negative
wkwkwk we all know what they did with coretax dont expect too much old man,negative
min faktur pajak masu di coretax apa bsa kredit 3 masa pajak berikut nya,neutral
yah bahaya ini coretax aja begitu apa pula butuh berapa triliun lagi rugi negara,negative
haluuuu bikin coretax ngabisin 1 3t aja hasil nya sampah,negative
coretax aja vendor ln ngakak,negative
bikin coretax aja amburadul,negative
coretax tuh terin dulu yg satu belum beres udah buka proyek lain,negative
coretax bunuh mu,negative
deepseek itu cuma habis 100m noh coretax 12t sukses bikin pening orang senegara orang ini pernah ngomong dasar bigdata pilu perlu tunda jika orang2 seperti yg input info ke pak maka memang,negative
kak kamu tav kah coretax itu apa bkin sistem pajak berbasis it sampe trilyunan ngalahin bisnis saham bos,negative
ya allah kat januari 1 kok temu mbek aplikasi eror sing ngrepoti urepkuuuu coretax saktik inaproc sakti trus saiki kai access,negative
hallo kak tolong untuk baca dan jawab yaa di coretax saya ga bisa buat lapor spt masa january ebufot buat konsep nya muncul2 solusi nya terima kasih,neutral
tax coretax anak ayam turun 10 mati 1 tinggal ngurangin stock cogs trus spdk lnjut periksaan lalu butut sphp 5 hari tanpa perpanjangan waktu,negative
misbak soal coretax jangan sampai sistem it masalah ganggu kinerja terima pajak,negative
temantem juang coretax gimana ya cara tarik data excel faktur luar yg sudah di approved mau cek sales antara sistem internal kami dengan bulan hampir 4ribu kalau klik ekspor ke ambil 500 baris,neutral
chatgpt 1t deepseek 97m coretax 13t trus bilang mau bikin ai lebih chatgptdeepseek tidur nya jangan lama biar gak mimpi buruk,negative
anjing kesel banget gw coretax aja kacau,negative
stress kerjacoretax,negative
jujur mas fer saya sudah pesimis sama perintahan selama perintah nggak lakuin bersih jabat nya dan buang itu jabat yang cuman jadi kanker di ya mau investasi model apa pun pasti ujung ujung nya ga beres lajar dari food estate coretax ikn,negative
testimoni coretax,neutral
era coretax ini bikin hari2 deg2an ada aja salah nya,negative
pleaseee stoppp urusin coretax aja lu pada ga mampu apalagi kelas deepseek,negative
coretax pa kabar udah mau bikin gini,neutral
jangan bilang u ngurusin coretax,negative
coretax sih bukan belepotan lagi tapi udah muntah darah,negative
tanggungjawab yg kemaren banding2in coretax sama deepseek jadi kaya kasih ide mereka,negative
jauh klo mau nyaingi deepseek dan chat gpt hut bikin coretax aja ga becus pdhal sudh habiskan dana negara 1 3 trilyun ai ndasmu,negative
malam open jasa konsultan pajak lapor spt tahun pegawai pt cv badan hitung buat npwp tanggap sp 2dk konsultasi pajak baca bio lebih dahulu belum order ya kak testi udah ribu inshaallah trusted,neutral
wkwk kocakk dari pada bikin aplikasi baru mending jg terin dulu si coretax ampas itu susah,negative
life after coretax,neutral
wkwkwk tayik mana nyusahin bgt lagi coretax pas itu skrg jg si,negative
btw baru ngurus buat npwp di coretax dan udah nyobain sebobrok apa website dengan anggar triliunan kaya kembang anak magang tanpa kawas mentor nya tampil ga responsive server response kelamaan aspek user experience lumayan jelek message error gaje,negative
lihat coretax keinget kamu terus,negative
coretax aja error pak,negative
beneran kerasa negara ga becus nih sejak eranya coretax semua pampang nyata,negative
dih kata nya efisiensi kok malah sebaliknya buat aplikasi gak penting nahi dulu noh coretax yang makan anggar ame triliuyunan,negative
tai macam coretax aja banyak bug ini mau bikin deepseek,negative
coretax udah jalan 49 hari masih busuk kek tai,negative
trims sudah wakil soal nya aku muak tulul sama coretax gaada solusi sekali yaallah bikin stress aja,negative
boro2 buat beginian coretax saja kacau,negative
kek coretax lu bener aja hut,negative
ga usa ngayal² coretax klen bahasa programming nya aj belibet masih banyak celah retas gak presisi ato emg di sengaja lu buat begitu karena lagi londri blom abis mau nyaingin deepseek wkwkwk hadeh kelarin excel dulu gih yg ringan 2,negative
coretax sama sakti terin dulu aja pung gausah sok iye,negative
ngurus coretax aja tolol mau sok sokan bikin kaya deepseek udh gila anjg,negative
coretax dulu bang benerin ntar jadi nya nyeseek,negative
yaampun kesian bener temen gw yg anak finance tiap hari ngeluhin coretax,negative
nasib ikd coretax ektp dll sj suram pak lek mau banca lg,negative
min saat masa desember 2024 kemarin ada lebih bayar pph 21 dan sudah kompensasi ke januari 2025 tapi kok di coretax belum muncul ya tadi pagi padahal pas nambahin bupot lagi langsung hilang coba hapus refresh lalu buat konsep sama aja,negative
hai open jasa konsultan pajak buat lapor uang spt lapor masa sp 2 stp pt cv umkm badan usaha lapor tahun hitung baca bio lebih dahulu belum order ya testi ribu,neutral
muncul lagi 1 masalah baru di coretax yang awal nya lancarlancar saja yaitu field input passphrase pada menu minta kode otorisasi walau pun wp sudah yg telah buat saat aktivasi akun namun anggap tidak valid kode pd gambar ini hanyalah contoh,negative
yaallah kenapa aku harus urus dengan coretax,negative
okee boss besok kita coba,neutral
min mau tanya untuk lapor spt op 2024 ini masih di djp online atau bisa coretax,neutral
hebat nya coretax ini smpai bikin jam tidur karyawan amburadul,negative
mau tanya perihal utk kode faktur pajak nya guna 040 atau 010 yah min di aplikasi efaktur client desktop karena di coretax saya buat nya,neutral
ngurus coretax ge siamah teu bener goblog,negative
wkwkw bikin coretax aja ga fungsi anj,negative
cari celah buat korup lagi setelah coretax,negative
coretax aja dulu terin plis opung,negative
mute coretax biar pada gak marah2 di timeline bukan nya gue rasa risih tapi kasi mutual semuanya ngamuk pangat terus kawankuh,negative
nama nya nyeleneh dok trs itu sindir coretax aja belum beres mau bikin tanding lain,negative
coretax bener dulu,negative
iya pas coretax rasa banget buat semua lini dikantor jatim ya bgtulah kak jateng jg sama nya nama nya belah emank awikwaw pulau jawa ini,positive
coretax harga diatas deepseek aja ancur lawak juga si lord,negative
kak izin tanya arti kalau di coretax status nya cuma approve bukan credited untuk laku retur bisa laku manual dicoretax tanpa ada konsekuensi lain nya soal nya saya sudah upload pm pada efaktur tetapi bagi besar status credit,neutral
laugh in coretax,neutral
gausalah anjir bikin coretax aja gak becus,negative
coretax aja ngangong,negative
coretax dulu terin,negative
coretax wae ambyar,negative
gausah bacot mulu itu duit 1 3t buat aplikasi bau nama coretax aja ranta nya gelebihin kamar orang idap hoarding disorder diem udah,negative
lu buat coretax aja ajur2 trus sesumbar ai,negative
coretax emang dari kemarin tuh ganggu,negative
angar paling mahal dari chat gpt deepseek jadi coretax ga jelas indo indo mimpi indonesia emas,negative
terin coretax dulu astagaa,negative
emangg coretax di aku malah cmn bisa log in doang,negative
mas bro nanya dong klw orang pindah ke ln ttp mesti lapor spt di coretax gak yaa,neutral
kalo misal nya konsultan yang input bupot faktur pajak dsb di coretax bagaimana cara user nya ya kak apa kah tsb harus daftarbkp,neutral
bukan nya terin dan riset lg buat coretax malah lanjut part 2,neutral
jauh pak tua itu coretax saja kayak taik belepotan,negative
allahuuuu minimal ngacaaa astaga jgnkan coretax sakti sama srikandi aja tiap hari bikin emosi,negative
alah coretax aja bapuk,negative
coretax noh gak jadi dipake karena bnyk error nya,negative
di coretax fp masu januari 2025 apa kah hrs ditit ppn jan atau masih bisa 3 bulan kedepan,neutral
mending coretax benerin dah,negative
coretax aja ranta boomer boomer ini eregsi bener sama istilah it gini,negative
apa badan ini jg bs fair spt isi coretax isi mungkin aja d ketik tp fisik nya ilang ingat kelola uangmu sendiri jgn nitip teman yg gak jelas basic nya,negative
januarifebruari gue hancur gara coretax,negative
padahal pmk periksaan pajak cepet keluar nya atur turun coretax koq lama bgt atur bebas sankso,negative
coretax pea,negative
sedia gas aman udah nanem cabe kan kalau beras gimana dapat dong remah kucur import mah kerja kayak lu juga gak repot sama coretax yah sekolah anak dah kip pip tetap keluar yakali buzzer anak nya dapet enak,positive
coretax aja ga bener,negative
coba aja dulu login coretax pak,neutral
coretax aja kayak gitu,negative
coretax anggar 13t aja gak bener,negative
noh coretax awkwkwk,negative
coretax aja belepotan kok mimpi bikin ai ndasmu,negative
skrg kalo tanya jawab nya benerbener singkat aja coretax udh bisa sudah pak form approval bikin ini saya ttd iya abis jelas malah anggap angin alias ga denger biar nyari tau sendirisendiri mah,negative
gausah jauhjauh ai deh itu coretax b4bi bikin sekantor pusing yaallah,negative
ga usah aneh deh dingan garagara coretax banyak yg kena dampak nya,negative
segala bentuk produk perintah yang kait sama teknologi atau digitalisasi emang ada bener ektp di korup coretax 1 3 t gajadi gatotkaca arch engine gagal beberapa website daerah hack jadi judol kek gini mau bikin ai sendiri ngimpi,negative
1 coretax yg anjur amp bangga2 olh luhut sj semrawut nyusahin para bayar pajak 2 paham brp besar sumberdaya manusia hardware teknologi dana uasa artificial neural network dll butuh utk buat aplikasi ai 3 ketua den kok asbun ya,negative
mirip coretax yang bikin emosi itu kah,negative
bikin coretax aja masalah outdated sokso deepseek,negative
chuakssss coretax aja belom kelar nyettt monyet,negative
hahahaha coretax,negative
mau tanya mbak itu lapor spt atau pajak lain ya misal nya pakai coretax dan masalah bingung,neutral
ini teran bocor sih proyek nya gabisa tambal macem coretax,negative
awal tahun udah di bikin stress sama nih web ga bisa amp upload fp ebilling error atur yang suka ubah ubah gitu banget minim nya info lebih baik pakai lama banding coretax pusing rasa nya a,negative
coretax ae gabisa mau bikin ai uno,negative
dengerin mas2 sblhku ngobrol bnrn kaya andrew soal nya ngmgin pajak spt coretax wkwkwk,neutral
bagai tawar pusing karena kirin coretax dari kemarin,negative
tebak butuh anggar berapa coretax yg bapuk aja dana nya sekian y,neutral
mending terin coretax dulu kebiasa banget fomo,negative
lapor spt masa gimana ini min kita gak bisa lapor via coretax ampe orang pajak nya yerah loh pas minta tolong kena denda nih,negative
taeekkk coretax aja yang make dana negara 2 triliun gajelas gitu sama kayak pedulilindungin juga,negative
coretax terin dulu pak,neutral
yeee goblok bikin coretax aja gk becus ngabis2in duit doang lagu lu tengik mau develop ai,negative
coretax aja gajelas apalagi bikin ai butuh ratusan triliun kali,negative
bgsddd coretax benerin dlu cokkk,negative
coretax dulu aja bisa kali pak,neutral
13 t dapet nya coretax kok,neutral
dpd pajak merosot akibat coretax djp ungkap data,neutral
koe percoyo bandingin deepseek sama coretax,negative
jangan dlu deh ding baik coretax aja,negative
coretax 13t jadi nya produk gagal mirip deepseek mungkin 50t tapi cuman bisa dipake dr jam 9 pagi 2 siang,negative
hubung cuma buat nawarin coretax lancar wkwkwk,neutral
yoiii coretax contoh nya mwncret yg ada,neutral
halo mau tanya untuk buat faktur pajak ganti apa kah bisa makai metode impor ke coretax jika tolong lask cara nya ya thanks,neutral
kata nya tahun depan baru di coretax aplikasi paling bagus bangett itu,positive
minimal sadar diri output coretax kyk gmn,negative
dih sok iye coretax lu noohh terin,negative
cokk budget coretax mu ae isok digae chatgpt mesisan dulll,negative
kalo untung emang big w tapi kalo rugi gada yang tanggung jawab liat track record uang kelola perintah kayak food estate coretax ikn tau kan hasil nya gimana apalagi mulyono bakal jadi pengawas bareng ormas belum jadi sebaik nya batal mbg cuma alih isu,negative
klo move ke efaktur lg ribet gak si integrasi nya tp coretax masih aja kayak gini,negative
device nya yg baru kak kalau bisa aku pakai 2 leptop sama2 buka coretax google mozila ga pernah ganggu malah lancar terus di banding lama,positive
salah bgt jam segini buka coretax,negative
apa garagara coretax ya ini rasa dulu pernah ngurus biar royalty nggak 15 sekarang info gini lagi,negative
stress banget coretax tinggal bayar dan lapor ppn aja error mulu‍ ‍ ‍,negative
buka coretax jam 12malem nder,neutral
rikues demo weekend adain juga pls gue pen numbang regime tp ga bisa ikut kl office hour coretax pt masih error2an dan ada yg handle,negative
coretax aja belepotan mau bikin deepseek ngeempeeseek,negative
coretax aja kaga bisa dipake ini lagi mau buat deepseek,negative
aduhh bikin coretax aja megapmegap,negative
coretax babii gua mau pulangg heii jangan eror dulu,negative
najis omong kosong coretax yg modal nya ngalah2in chatgpt aja gk jelas sok2an mau bikin deepseek,negative
coretax 1 3t aja carut marut,negative
mau muntah liat coretax astaghfirullah,negative
coretax nya masih error nder offline dulu aja tengin kpp sepagi mungkin,negative
coretax kamu nyusahin,negative
lamat sore jika badan di tahun pertama guna tarif pph final umkm dan omzet tahun belum capai 4 8m nah kedua ingin milih umum lalu pengajuan nya bagaimana ya apa harus aju surat ke kpp atau bisa pakai coretax,neutral
coretax dah normal,neutral
selain itu juga konsultasi kait kendala yang hadap dalam guna aplikasi coretax,neutral
sore min untuk buat faktur pajak guna coretax apa kah skrng sudah bisa tanda baca khusus seperti kutip atau baik alamat maupun terang barang,neutral
ni atur coretax tai banget anj kemarin 12 sekarang 1112 nambah gawean wae,negative
hai kak sistem di coretax default nya memang ada kolom dpp nilai laindpp ya apabila yang kakak maksudkan sebut awal nya bukan fp 04 guna nilai lain maka muncul pada akan nilai sama dengan,neutral
hai kak apabila yang kakak maksud adalah untuk validasi ssp pph atas phtb jika iya maka silakan laku laui coretax setelah hasil login pilih menu layan wajib pajak gt administrasi buat mohon pilih jenis layan as01 kategori,neutral
bikin coretax aja gagal,negative
coretax noh baikin,negative
bapak komen masalah coretax saja,negative
coretax tai gue ikut ribet juga jadinye,negative
hai kak kait kode otorisasi coretax bagi wna ini akan laku proses teliti lebih lanjut oleh petugas di kpp terdaftar lebih dulu silakan konfirmasi proses nya ke ya alamat dan salur komunikasi dapat lihat laman,neutral
hai kak kakak tanya kait kembali pajak yang seharusnya tidak utang atau hitung pph atas hasil terima saat terima saldo jamin hari tua jht bpjs tenag jika ini proses nya lalu coretax menu,neutral
coretax nya gak bisa jalan bgm untuk laksana wajib pajak,negative
ga punya jawab lain selain pengecekan kala min btw skarang buat npwp online nya lewat coretax atau djponline,neutral
hai kak kait kompensasi silakan kakak pastikan beberapa hal berikut 1 spt masa desember 2024 sudah lapor dan milih ke januari 2025 2 masuk tabel lapor pada coretax 3 saldo lb dasbor,neutral
coretax 13 t aja gagal smpe skrg stress lapor wht ini lagi danantara wkwk,negative
hai kak mohon maaf atas tidaknyama nya saat ini menu sebut dalam proses penyempurnaan dan tingkat kualitas oleh tim kait kenan cek cara berkala untuk pasti tombol telah muncul dapat guna belum akses coretax,neutral
saya bantu jawab ya kalo mau export dari coretax apa yg tampil itu akan eksport jadi bisa pilih sberepa banyak tmapil lalu klik gambar hijau hasil dalam excel,neutral
min mau tanya dong kenapa saya gabisa ditit gaktur pajak masu ya di coretax eror mulu ada solusi kah,negative
coretax terima pajak turun ekonomi turn over stuck krn usaha berdarah2 bullion bank danantara potong anggar apbn brutal batal setor dividen bumn ke mbg tdk bs makan gizi gratis tni aktif jadi,negative
hai kak mohon maaf atas tidaknyama nya apa kah saat ini masih terkendala kenan akses kembali coretax dengan langkah berikut 1 clear cache amp cookies pada browser 2 gunakan privateincognito window 3 pastikan koneksi internet stabil 4 coba cara,neutral
hai kak apabila kakak sudah login di akun coretax picdraftersigner dan impersonate badan nya seharusnya akan dapat kotak menu buat faktur ya mohon maaf atas tidaknyama nya silahkan dapat coba cara ikut belum akses coretax 1 lakukan clear,neutral
hai kak kait kena sanksi administrasi atas implementasi coretax silakan dapat lihat pada utas berikut ya selain itu kakak laku setor deposit pajak untuk hindari keterlambatan tksfira,neutral
hai kak saat ini untuk wajib pajak pusat yang ada di kawasan bebas tetap dapat buat faktur cara aplikasi coretax sehingga buat dan lapor nya laku lalu pihak kait dengan nitku jual pada,neutral
halo kak terima kasih semua step sudah saya lakukan ulang buat konsep spt juga di coretax tpi tetap tidak mau mohon segera ya apa kah ada atur yang atur jika telat lapor,neutral
kalo coretax aja 1t bikin hello world doang harus nya bisa dapet belasan juta dong,negative
hai kak apa kah kakak sudah hasil nik coretax apabila seharusnya terima pesan yang risi id dan password untuk login ke belum terima silakan hubungi kring pajak via telepon 1500200 atau lalu livechat di,neutral
hai kak untuk saat ini kode cap pmk 13 tahun 2025 masih belum sedia dalam coretax sesuai dengan pasal 8 ayat 7 sebut hal telah laku baru dan aplikasi buat faktur pajak usaha kena,neutral
cr7 temu smi mau terin coretax,neutral
hai kak pindahu yang dapat laku di coretax adalah sesuai pasal 109 ayat 1 pmk 81 tahun 2024 selain bayar dapat pada tentu sebut maka tidak bisa untuk lakukan pbk untuk tentu nya lihat gambar berikut tksiw,neutral
hai kak mohon kembali atas lebih bayar pajak yang seharusnya tidak utang aju lalu coretax pada menu bayar gt formulir restitusi pajakuntuk kembali nya dapat rekening atau masuk ke deposit wajib pajak ya tksiadi,neutral
hai kak dalam implementasi coretax untuk hal tsb silakan betul spt masa pajak november 2024 kompensasi ke desember lebih dahulu ya telah laku lapor laku dan dalam,neutral
hai kak data kompensasi masa pajak desember 2024 seharusnya muncul di spt ppn januari 2025 coretax cara otomatis jika belum maka saat ini sedang proses migrasi data mohon kesediaan nya untuk tunggu ya tkstomo,neutral
hai kak apabila sudah hasil aktivasi apa kah kakak terima email surat terbit akun wajib pajak yang risi npwpnik nama dan password guna untuk masuk ke akun coretax namun belum surat terbit,neutral
waktunya hina coretax,negative
hai kak mohon maaf atas tidaknyama nya error 404 not found sebab karena load ke server yang sedang tinggi kesediaan nya untuk coba kembali cara berkala saat ini coretax masih dalam tahap tingkat kualitas layan tksdtra,neutral
hai ka kl pph21 lebih setor des24 kompensasi ke jan25 tp pas laporampbayar kompensasi nya blm muncul jg di coretax akhir nya bayar tanpa pengurangan dr kompensasi nanti saya betul spt amp alih bln lain apa kah bs,neutral
hai kak apa kah yang kakak maksud aktif npwp dari non efektif jadi aktif kembali jika iya dapat aju mohon lalu coretax silakan pilih menu portal saya gt ubah status aktif kembali wajib pajak nonaktif video,neutral
hai kak pic di coretax hanya 1 orang saja default nya jika wp badan adalah urus jika ingin ganti data silakan coba langkah berikut silakan login ke akun atau guna lalu impersonate bagai yang wakil 2,neutral
hai kak upload dokumen peb pada coretax bisa lalu menu prepopulated di lain pajak luar ya data masuk nomor dokume nya akan terisi otomatis jika tukar data dengan bc sudah hasil untuk dapat laku dokumen,neutral
hai kak mohon maaf atas tidaknyama yg alam kesediaan kakak untuk kenan coba kembali apabila saat ini masih terkendala dalam akses coretax silakan coba beberapa langkah berikut 1 silakan lakukan clear cache amp cookies pd browser,neutral
hai kak untuk pengajuan kode otorisasi atau sertifikat digital lalu coretax memang tidak ada file sertfiikat digital nya ya nanti nya ketika kakak akan laku penandatangan cukup langsung inputkan passphrase yang telah buat saat aju,neutral
hai kak pastikan kakak sudah milih layan skf dgn benar untuk silakan akses coretax pilih layan wajib pajakgt administrasigt buat mohon administrasi pada kolom jenis layan pajak as01 penuh wajib pajak,neutral
hai kak mohon maaf atas tidaknyama yg alam saat ini fitur coretax dalam proses tingkat kualitas layan kenan utk coba refresh cara berkala kakak dapat laku beberapa langkah berikut 1 clear cache dan cookies pada browser 2 guna,neutral
karakter yang paling gampang baca coretax apa soal nya banyak wp yg ngeluh upload retur masu status nya signing in progress terus sulit approved,negative
coretax plus surat tegur tilai jaku saat ini jadi buruk,negative
kalau dari coretax ga bisa yaa,neutral
hai kak mohon maaf atas tidaknyama nya belum akses coretax silakan coba langkahlangkah berikut 1 clear cache amp cookies pada browser yang guna 2 silakan coba gunakan private browserincognito window 3 akses 4 pastikan login ke,neutral
siang izin berta nya saat saya ingin wnload pdf fp luar kenapa isi nya beda ya dengan yang input di coretax yang no 04002500001881425 tapi dalam ter nya 04002500001881427 nama jg bagaimana solusi nya,neutral
berapa lama estimasi migrasi nya emg kerja gue ngecekin coretax doang,negative
hallo kait lb pph 21 masa des di spt normal kita ada 6 jutaan karena bupot yg lupa buat betul dan lebih bayar nya kurang jadi 5 dan sudah kompensasi ke januari 2025 tapi coretax yang baca adalah juta itu gimana,negative
min pph 21 dtp untuk sektor manufaktur sesuai pmk 10 tahun 2025 udah laku belum fitur di coretax akomodod ini,neutral
hai kak mohon maaf atas tidaknyama nya untuk tetap role sebut silakan login guna coretax pic kemudian sonate ke akun badan agar dapat klik tapk role namun jika memang sudah dan masih terkendala belum akses,neutral
hai kak apabila istri yg npwpnya gabung dengan suami dan sudah terdaftar pada ftu milik kemudian ingin milik akun coretax atas nik maka silakan laku aktivasi wp klik aktivasi akun wajib pajak laman login ya guna,neutral
